id,hospital_address,version,last_updated_on,billingid,year_of_insertion,provider_name,medicare_number,code_type,cpt_code,code_1,code_1_type,code_2,code_2_type,setting,modifiers,test_name,state_code,discount,location,isshoppable,isservicable,is_bundled,short_description,quantity,is_active,createdby,master_key,master_id,cptcode_type,ismandatory,std_price_ip,std_price_op,cash_price_ip,cash_price_op,max_price_ip,max_price_op,min_price_ip,min_price_op,additionalpayernotes,methodology,standardchargealgorithm,standardchargeselection,drug_unit_of_measurement,drug_type_of_measurement,additional_generic_notes,estimated_amount,negotiated_percentage,ip_price,op_price,carrier_name,master_carrier,carrier_id,plan_name,lat,lng,duration,state,createdon,updatedat,master_id1,master_id2,financial_aid_policy,general_contract_provisions,billing_class,type,provider
8da902d8-99fc-45d1-91c3-557408f0f959,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C1729,,,,,both,,AD LCK PIGTAIL CATH 12F(14000805),TN,40.001133,NASHVILLE,,,FALSE,AD LCK PIGTAIL CATH 12F(14000805),0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C1729-0-3f11aa2ed74f62804b6dc79655e1eed1-609e23d8d71ca7f257084fb3-9.47-9.47-531.76-531.76-0-0-211.7-211.7-352.84-352.84-2024,609e23d8d71ca7f257084fb3,5fe4ed7b50124b16fd346d6d-C1729-0,,352.84,352.84,211.7,211.7,531.76,531.76,9.47,9.47,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
7ab2cd42-24f7-416a-8b3a-97932101e148,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C1729,,,,,both,,AD LCK PIGTAIL CATH 14F(14000806),TN,39.998753,NASHVILLE,,,FALSE,AD LCK PIGTAIL CATH 14F(14000806),0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C1729-0-6376624798ed9a732bbe90691b001e33-609e23d8d71ca7f257084fb3-9.47-9.47-531.76-531.76-0-0-192.46-192.46-320.76-320.76-2024,609e23d8d71ca7f257084fb3,5fe4ed7b50124b16fd346d6d-C1729-0,,320.76,320.76,192.46,192.46,531.76,531.76,9.47,9.47,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
f3bd668d-461d-40e9-a141-923ded2bd704,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,90715,,,,,both,,ADACEL (TDAP) 0.5 ML SYRINGE,TN,40,NASHVILLE,,,FALSE,ADACEL (TDAP) 0.5 ML SYRINGE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-90715-1-a1e893d043e109e1df4c8af5302bf35c-609e23d8d71ca7f257085153-51.61-51.61-99.0-99.0-0-0-108.0-108.0-180.0-180.0-2024,609e23d8d71ca7f257085153,5fe4ed7b50124b16fd346d6d-90715-1,,180,180,108,108,99,99,51.61,51.61,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
0d686fc0-2119-4817-8890-c7ec23d43508,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29440,,,,,both,50,ADD WALKER PREVIOUSLY APPL CAST BIL,TN,40,NASHVILLE,,,FALSE,ADD WALKER PREVIOUSLY APPL CAST BIL,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29440-1-b2b7606d1713906ffa7e4708b86257b3-609e23d8d71ca7f257085945-14.31-14.31-183.15-183.15-0-0-199.8-199.8-333.0-333.0-2024,609e23d8d71ca7f257085945,5fe4ed7b50124b16fd346d6d-29440-1,,333,333,199.8,199.8,183.15,183.15,14.31,14.31,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
29df99aa-b088-4764-8cbb-97eb11810729,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,G0008,,,,,both,,ADMIN FLU VACCINE,TN,40,NASHVILLE,,,FALSE,ADMIN FLU VACCINE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-G0008-0-900656d24f5511a6e0891bd913771e5a-609e23d8d71ca7f257084f59-3.38-3.38-141.03-141.03-0-0-49.8-49.8-83.0-83.0-2024,609e23d8d71ca7f257084f59,5fe4ed7b50124b16fd346d6d-G0008-0,,83,83,49.8,49.8,141.03,141.03,3.38,3.38,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
c4e539a9-a935-40ae-a0de-036640b90150,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,G0010,,,,,both,,ADMIN HEPATITIS B VACCINE,TN,40,NASHVILLE,,,FALSE,ADMIN HEPATITIS B VACCINE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-G0010-0-0affc87320d4f609053c458efd554dd9-609e23d9d71ca7f25708931d-3.38-3.38-115.53-115.53-0-0-40.8-40.8-68.0-68.0-2024,609e23d9d71ca7f25708931d,5fe4ed7b50124b16fd346d6d-G0010-0,,68,68,40.8,40.8,115.53,115.53,3.38,3.38,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
574cf8ab-502f-4243-99f0-008cbae40670,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,G0008,,,,,both,,ADMIN INFLUENZA VIRUS VAC 3YR>,TN,40,NASHVILLE,,,FALSE,ADMIN INFLUENZA VIRUS VAC 3YR>,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-G0008-0-555675b0e81b70039f0d778f46cca26f-609e23d8d71ca7f257084f59-3.38-3.38-141.03-141.03-0-0-49.8-49.8-83.0-83.0-2024,609e23d8d71ca7f257084f59,5fe4ed7b50124b16fd346d6d-G0008-0,,83,83,49.8,49.8,141.03,141.03,3.38,3.38,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
4b061cec-5972-4ef8-b0de-b88eb52bdc03,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,G0008,,,,,both,,ADMIN OF INFLUENZA VIRUS VACCINE,TN,40,NASHVILLE,,,FALSE,ADMIN OF INFLUENZA VIRUS VACCINE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-G0008-0-51ef22474672fd36d78ed2dff28be3cc-609e23d8d71ca7f257084f59-3.38-3.38-141.03-141.03-0-0-49.8-49.8-83.0-83.0-2024,609e23d8d71ca7f257084f59,5fe4ed7b50124b16fd346d6d-G0008-0,,83,83,49.8,49.8,141.03,141.03,3.38,3.38,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
215d64a3-d12a-468c-aec3-3b7365cd29e1,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,G0009,,,,,both,,ADMIN PNEUMCOC VACCINE,TN,40,NASHVILLE,,,FALSE,ADMIN PNEUMCOC VACCINE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-G0009-0-78f13f51c9b559d633234d6bbd424681-609e23d8d71ca7f257084f5a-3.38-3.38-146.2-146.2-0-0-51.6-51.6-86.0-86.0-2024,609e23d8d71ca7f257084f5a,5fe4ed7b50124b16fd346d6d-G0009-0,,86,86,51.6,51.6,146.2,146.2,3.38,3.38,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
17919f73-daf7-4b6b-a3d5-50e1fca45c8d,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C2623,,,,,both,,ADMIRAL COATED BALLOON 5.0X80X130,TN,40,NASHVILLE,,,FALSE,ADMIRAL COATED BALLOON 5.0X80X130,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C2623-0-7bedd365b2957aff18555c5f95671965-609e23d8d71ca7f257084fc9-2940.44-2940.44-9088.63-9088.63-0-0-3620.7-3620.7-6034.5-6034.5-2024,609e23d8d71ca7f257084fc9,5fe4ed7b50124b16fd346d6d-C2623-0,,6034.5,6034.5,3620.7,3620.7,9088.63,9088.63,2940.44,2940.44,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
f3e4ea30-7c58-4049-92a2-66220d46f042,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C2623,,,,,both,,ADMIRAL COATED BALLOON 6.0X120X130,TN,40,NASHVILLE,,,FALSE,ADMIRAL COATED BALLOON 6.0X120X130,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C2623-0-f07781bcd3231edf0065e43f6955a794-609e23d8d71ca7f257084fc9-2940.44-2940.44-9088.63-9088.63-0-0-3985.2-3985.2-6642.0-6642.0-2024,609e23d8d71ca7f257084fc9,5fe4ed7b50124b16fd346d6d-C2623-0,,6642,6642,3985.2,3985.2,9088.63,9088.63,2940.44,2940.44,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
dde36eac-d134-47db-8d31-c0f0d28d0266,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C2623,,,,,both,,ADMIRAL COATED BALLOON 6.0X60X130,TN,40,NASHVILLE,,,FALSE,ADMIRAL COATED BALLOON 6.0X60X130,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C2623-0-38d75a64534c249aa6c4bfb3c689d27f-609e23d8d71ca7f257084fc9-2940.44-2940.44-9088.63-9088.63-0-0-3620.7-3620.7-6034.5-6034.5-2024,609e23d8d71ca7f257084fc9,5fe4ed7b50124b16fd346d6d-C2623-0,,6034.5,6034.5,3620.7,3620.7,9088.63,9088.63,2940.44,2940.44,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
ff6ebccc-46cc-4ff0-8568-80a26df2635e,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C2623,,,,,both,,ADMIRAL COATED BALLOON 7.0X60X130,TN,40,NASHVILLE,,,FALSE,ADMIRAL COATED BALLOON 7.0X60X130,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C2623-0-0372cc1c227f9eb82c77717a798e6e64-609e23d8d71ca7f257084fc9-2940.44-2940.44-9088.63-9088.63-0-0-3620.7-3620.7-6034.5-6034.5-2024,609e23d8d71ca7f257084fc9,5fe4ed7b50124b16fd346d6d-C2623-0,,6034.5,6034.5,3620.7,3620.7,9088.63,9088.63,2940.44,2940.44,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
72100a3b-6b74-4ce8-a8a2-4b6e39e2eab4,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,A4649,,,,,both,,ADVANCED NOVASURE DEVICE,TN,39.999954,NASHVILLE,,,FALSE,ADVANCED NOVASURE DEVICE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-A4649-0-beb9551b4d5f1683fd15eaff364673c5-609e23d8d71ca7f257084f7a-1589.73-1589.73-4913.71-4913.71-0-0-2578.43-2578.43-4297.38-4297.38-2024,609e23d8d71ca7f257084f7a,5fe4ed7b50124b16fd346d6d-A4649-0,,4297.38,4297.38,2578.43,2578.43,4913.71,4913.71,1589.73,1589.73,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
57b80ad7-2110-4b54-8229-597b1b6b5180,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C1768,,,,,both,,ADVANTA VXT 10X80 SUPPORTED,TN,40.000053,NASHVILLE,,,FALSE,ADVANTA VXT 10X80 SUPPORTED,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C1768-0-c1085ee408d4fd327a6cc267d121d136-609e23d8d71ca7f257084fd1-2034.45-2034.45-6288.3-6288.3-0-0-2361.67-2361.67-3936.12-3936.12-2024,609e23d8d71ca7f257084fd1,5fe4ed7b50124b16fd346d6d-C1768-0,,3936.12,3936.12,2361.67,2361.67,6288.3,6288.3,2034.45,2034.45,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
b9757e98-f834-42f1-a07a-03a6bf71c66c,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,92653,,,,,both,,AEP NEURODIAGNOSTIC INTERPRETATION AND R,TN,40.000004,NASHVILLE,,,FALSE,AEP NEURODIAGNOSTIC INTERPRETATION AND R,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-92653-1-e76decd6affe6a0424657078fb182663-60181adf83b0a17feb62590d-70.9-70.9-342.65-342.65-0-0-373.8-373.8-623.0-623.0-2024,60181adf83b0a17feb62590d,5fe4ed7b50124b16fd346d6d-92653-1,,623,623,373.8,373.8,342.65,342.65,70.9,70.9,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
e20aeee9-4323-4409-9c46-50a9366879c0,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,94642,,,,,both,,AER INHALATION TX PENTAMIDI PNEUM,TN,40.000004,NASHVILLE,,,FALSE,AER INHALATION TX PENTAMIDI PNEUM,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-94642-1-7b2e0a3b4a7832128fcc3ffe623a25e7-609e23d8d71ca7f257086aee-24.92-24.92-243.65-243.65-0-0-265.8-265.8-443.0-443.0-2024,609e23d8d71ca7f257086aee,5fe4ed7b50124b16fd346d6d-94642-1,,443,443,265.8,265.8,243.65,243.65,24.92,24.92,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
cfdbcdf1-6e9b-408c-998d-1e4d0c4290c3,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,87077,,,,,both,,AEROBIC ISOLATE IDENTIFICATION,TN,40,NASHVILLE,,,FALSE,AEROBIC ISOLATE IDENTIFICATION,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-87077-1-fda494e8a11550317776063d1e29790f-6034fbb2bffed91a8be83ac9-8.08-8.08-46.2-46.2-0-0-50.4-50.4-84.0-84.0-2024,6034fbb2bffed91a8be83ac9,5fe4ed7b50124b16fd346d6d-87077-1,,84,84,50.4,50.4,46.2,46.2,8.08,8.08,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
88aff67f-cea0-4f96-88e9-55c9a5ae8ff4,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,94664,,,,,both,,AEROSOL/VAPOR INHALA PT DEMO/EVAL,TN,40.000004,NASHVILLE,,,FALSE,AEROSOL/VAPOR INHALA PT DEMO/EVAL,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-94664-1-c387e624500719929f6eb0f6190e066a-609e23d8d71ca7f257084eff-13.56-13.56-262.9-262.9-0-0-286.8-286.8-478.0-478.0-2024,609e23d8d71ca7f257084eff,5fe4ed7b50124b16fd346d6d-94664-1,,478,478,286.8,286.8,262.9,262.9,13.56,13.56,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
0c8dc939-0851-4944-8f01-88055db96c52,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,81511,,,,,both,,AFP QUAD MARKER,TN,40,NASHVILLE,,,FALSE,AFP QUAD MARKER,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-81511-1-dfabb58e15bf3084316bcdc237509a92-5ffd791a936ca83a4046c8cf-124.71-124.71-211.2-211.2-0-0-230.4-230.4-384.0-384.0-2024,5ffd791a936ca83a4046c8cf,5fe4ed7b50124b16fd346d6d-81511-1,,384,384,230.4,230.4,211.2,211.2,124.71,124.71,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
8156e4d5-ab7b-44de-a8ae-305fb220998f,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,C1894,,,,,both,,AFX SHEATH S17-45 S/N1433454001,TN,40,NASHVILLE,,,FALSE,AFX SHEATH S17-45 S/N1433454001,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-C1894-0-42b8c34d6f28923d816411540e86edb9-609e23d8d71ca7f257084f92-12.44-12.44-746.21-746.21-0-0-814.05-814.05-1356.75-1356.75-2024,609e23d8d71ca7f257084f92,5fe4ed7b50124b16fd346d6d-C1894-0,,1356.75,1356.75,814.05,814.05,746.21,746.21,12.44,12.44,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
fd9b6902-a5b1-4e9a-9b4b-c5e8182c5076,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,87899,,,,,both,,AGENT NOS ASSAY W/OPTIC,TN,40,NASHVILLE,,,FALSE,AGENT NOS ASSAY W/OPTIC,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-87899-1-6bd9bffc15684ac8f71620548e7bb736-609e23d8d71ca7f257084e36-16.07-16.07-48.4-48.4-0-0-52.8-52.8-88.0-88.0-2024,609e23d8d71ca7f257084e36,5fe4ed7b50124b16fd346d6d-87899-1,,88,88,52.8,52.8,48.4,48.4,16.07,16.07,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
cb901978-350e-46cb-bf75-4be39df3bcd5,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,94640,,,,,both,,AIRWAY INHALATION TREATMENT,TN,40,NASHVILLE,,,FALSE,AIRWAY INHALATION TREATMENT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-94640-1-6bed4d4f788895579123cc9da1910991-6034fbb2bffed91a8be83b36-10.43-10.43-241.45-241.45-0-0-263.4-263.4-439.0-439.0-2024,6034fbb2bffed91a8be83b36,5fe4ed7b50124b16fd346d6d-94640-1,,439,439,263.4,263.4,241.45,241.45,10.43,10.43,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
0251353a-332e-46bf-8559-3491427e6bcd,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,P9045,,,,,both,,ALBUMIN 5% 250ML,TN,0,NASHVILLE,,,FALSE,ALBUMIN 5% 250ML,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-P9045-0-d8a26f8ddcdee583669bef40c31af69e-609e23d8d71ca7f257085113-47.67-47.67-497.88-497.88-0-0-0.0-0.0-0.0-0.0-2024,609e23d8d71ca7f257085113,5fe4ed7b50124b16fd346d6d-P9045-0,,0,0,0,0,497.88,497.88,47.67,47.67,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
7c09432d-712e-4494-82f9-68b08d8ad46c,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,P9047,,,,,both,,ALBUMIN HUMAN 25% 12.5G/50ML,TN,0,NASHVILLE,,,FALSE,ALBUMIN HUMAN 25% 12.5G/50ML,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-P9047-0-ec9edb6af49f344a9e793b329be5fc0e-609e23d8d71ca7f257085050-46.56-46.56-483.94-483.94-0-0-0.0-0.0-0.0-0.0-2024,609e23d8d71ca7f257085050,5fe4ed7b50124b16fd346d6d-P9047-0,,0,0,0,0,483.94,483.94,46.56,46.56,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
3409a513-66af-4d50-a546-612cdffab221,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,82043,,,,,both,,ALBUMIN URINE MICROALBUMIN,TN,40,NASHVILLE,,,FALSE,ALBUMIN URINE MICROALBUMIN,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-82043-1-4fcf56e07a3c4518ac45564ef1e9fcdf-609e23d8d71ca7f257084c13-5.78-5.78-42.35-42.35-0-0-46.2-46.2-77.0-77.0-2024,609e23d8d71ca7f257084c13,5fe4ed7b50124b16fd346d6d-82043-1,,77,77,46.2,46.2,42.35,42.35,5.78,5.78,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
d8d3ac38-873f-450f-bb78-e25c6b85dbb9,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,P9047,,,,,both,,"ALBUMIN, HUMAN 25% 25GM/100ML J",TN,0,NASHVILLE,,,FALSE,"ALBUMIN, HUMAN 25% 25GM/100ML J",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-P9047-0-0bc46a4a2b2c131749bd9d76d0ff9045-609e23d8d71ca7f257085050-46.56-46.56-483.94-483.94-0-0-0.0-0.0-0.0-0.0-2024,609e23d8d71ca7f257085050,5fe4ed7b50124b16fd346d6d-P9047-0,,0,0,0,0,483.94,483.94,46.56,46.56,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
1c4e6fd6-1cf8-4b21-9dc2-7135808f41ce,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,82040,,,,,both,,"ALBUMIN, SERUM",TN,39.999996,NASHVILLE,,,FALSE,"ALBUMIN, SERUM",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-82040-1-6f554c1986e328ee8aebbee1c875d815-6034fbb2bffed91a8be839a7-4.95-4.95-29.7-29.7-0-0-32.4-32.4-54.0-54.0-2024,6034fbb2bffed91a8be839a7,5fe4ed7b50124b16fd346d6d-82040-1,,54,54,32.4,32.4,29.7,29.7,4.95,4.95,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
84dc3e2f-3986-493a-bd6d-b13209189806,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,84156,,,,,both,,"ALBUMIN, URINE OR OTHER SOURCE",TN,40,NASHVILLE,,,FALSE,"ALBUMIN, URINE OR OTHER SOURCE",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-84156-1-f73420fa66a6f0d18a3ae4f84578b1d6-6034fbb2bffed91a8be83a1f-3.67-3.67-35.75-35.75-0-0-39.0-39.0-65.0-65.0-2024,6034fbb2bffed91a8be83a1f,5fe4ed7b50124b16fd346d6d-84156-1,,65,65,39,39,35.75,35.75,3.67,3.67,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
0e97ab17-d294-44a8-8337-1e52b809f845,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,82085,,,,,both,,ALDOLASE,TN,39.999996,NASHVILLE,,,FALSE,ALDOLASE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-82085-1-567d8320ae09c2769efc2d311271f4fe-6034fbb2bffed91a8be839a9-9.71-9.71-40.7-40.7-0-0-44.4-44.4-74.0-74.0-2024,6034fbb2bffed91a8be839a9,5fe4ed7b50124b16fd346d6d-82085-1,,74,74,44.4,44.4,40.7,40.7,9.71,9.71,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
db712456-6bc5-4aca-bb8d-9104aa1afef0,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,82088,,,,,both,,ALDOSTERONE,TN,40.000004,NASHVILLE,,,FALSE,ALDOSTERONE,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-82088-1-d556f2c8510031f907f8abef03f11a94-6034fbb2bffed91a8be839aa-24.47-24.47-117.7-117.7-0-0-128.4-128.4-214.0-214.0-2024,6034fbb2bffed91a8be839aa,5fe4ed7b50124b16fd346d6d-82088-1,,214,214,128.4,128.4,117.7,117.7,24.47,24.47,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
febf7ca3-4a56-4a24-9fee-2a76a47bce1b,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,82088,,,,,both,,"ALDOSTERONE, URINE",TN,40.000004,NASHVILLE,,,FALSE,"ALDOSTERONE, URINE",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-82088-1-452704b84776fa13eeeb422f04a6f829-6034fbb2bffed91a8be839aa-24.47-24.47-117.7-117.7-0-0-128.4-128.4-214.0-214.0-2024,6034fbb2bffed91a8be839aa,5fe4ed7b50124b16fd346d6d-82088-1,,214,214,128.4,128.4,117.7,117.7,24.47,24.47,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
09e7dcac-de73-4ffe-8370-fb31b5e8f077,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,0,A4649,,,,,both,,ALEXIS EXTRACTION SYSTEM KIT 17CM,TN,40,NASHVILLE,,,FALSE,ALEXIS EXTRACTION SYSTEM KIT 17CM,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-A4649-0-9a5f394849adc983b3808ba37c3090e1-609e23d8d71ca7f257084f7a-835.31-835.31-4913.71-4913.71-0-0-911.25-911.25-1518.75-1518.75-2024,609e23d8d71ca7f257084f7a,5fe4ed7b50124b16fd346d6d-A4649-0,,1518.75,1518.75,911.25,911.25,4913.71,4913.71,835.31,835.31,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
